Filename,TextGridLabel,NormalizedDuration,F1_midpoint,F2_midpoint,f0_midpoint,Vowel,Stress,Repetition,Word,Segment,Frame,Syllnum,Intensity
M1B68,a3,0.06040386508464557,445.4622899,1387.280361,NA,a,N,2,apetitas,O,1,three,60.9200541
M1B68,y4,0.06668047238258525,253.2841355,1953.238086,104.829834,y,N,2,apetitas,O,2,three,64.47076299
M1B68,U5,0.07545398656418996,421.4429818,1056.596592,220.0107339,u,Y,2,apetitas,O,2,three,76.02794509
M1B68,a6,0.0730171548951906,514.9974322,1331.4231360000001,101.4383225,a,N,2,apetitas,O,2,three,71.24954772
M1B69,e1,0.07440837358646349,377.6902816,1823.030115,100.7212976,e,N,2,apetitas,O,1,three,74.31524311
M1B69,I2,0.05993232179808355,370.5499453,1631.437862,150.6803516,i,Y,2,apetitas,O,1,three,73.96003487
M1B69,o3,0.07334529022874568,476.941838,905.0480739,96.6320724,o,N,2,apetitas,O,1,three,69.85431376
M1B69,e4,0.0711379326469484,370.0301371,1899.569068,95.7840505,e,N,2,apetitas,O,2,three,72.25170784
M1B69,I5,0.05488251587044559,367.6521746,1746.962897,147.8049881,i,Y,2,apetitas,O,2,three,73.9660652
M1B69,o6,0.09072100680680116,514.7187606,804.9382896,100.3156415,o,N,2,apetitas,O,2,three,70.01517607
M1B7,e1,0.07293358206358193,396.9352417,1627.757859,102.7415918,e,N,2,degute,O,1,three,74.96593104
M1B7,U2,0.07201238436276274,353.5636978,1261.204148,123.0715072,u,Y,2,degute,O,1,three,76.18649637
M1B7,e3,0.07693912088324448,606.2697793,1529.407592,86.06230172,e,N,2,degute,O,1,three,70.08483267
M1B7,e4,0.06332409561108872,398.530588,1561.94988,100.8574744,e,N,2,degute,O,2,three,71.47526523
M1B7,U5,0.06889026264620603,368.1625392,1287.943819,122.0901708,u,Y,2,degute,O,2,three,75.22921944
M1B7,e6,0.039167190305883434,452.3282811,1332.625266,NA,e,N,2,degute,O,2,three,68.48248758
M1B70,a0,0.0442576766188403,640.7198468,1255.384443,NA,a,N,2,degute,O,1,four,67.55623288
M1B70,e10,0.06534218559827326,394.2062761,1736.70722,100.9510357,e,N,2,degute,O,1,four,69.81976086
M1B70,i20,0.054879592045919426,306.918119,1833.102528,98.69917869,i,N,2,degute,O,1,four,69.67156616
M1B70,E30,0.1375247618926565,580.0892595,1492.572266,117.5716972,e,Y,2,degute,O,1,four,70.70946811
M1B70,a00,0.04497549540248326,1208.082512,2032.404301,NA,a,N,2,degute,O,2,four,63.8844837
M1B70,e40,0.05556335260037464,403.9869533,1533.589524,99.92594502,e,N,2,degute,O,2,four,70.22472813
M1B70,i50,0.04658601411192899,359.619638,1696.063523,95.49321457,i,N,2,degute,O,2,four,70.40196863
M1B70,E60,0.07882450068956877,548.8886365,1453.026701,150.98550410000001,e,Y,2,degute,O,2,four,75.5462828
M1B73,e1,0.10220817340104989,365.8879301,1973.63145,107.6041794,e,N,2,degute,O,1,three,70.74419608
M1B73,i2,0.057763917677855735,381.2875168,1631.103996,117.5318162,i,N,2,degute,O,1,three,69.86865324
M1B73,E3,0.11174346114746997,577.5706011,1512.752501,107.6109768,e,Y,2,degute,O,1,three,69.54932423
M1B73,e4,0.07077780623103311,363.1857412,1841.118899,97.0227742,e,N,2,degute,O,2,three,71.75516205
M1B73,i5,0.0585782794552551,308.3260325,1713.731299,96.88086767,i,N,2,degute,O,2,three,67.76435653
M1B73,E6,0.1380471444919963,428.1531856,1463.365621,178.6737151,e,Y,2,degute,O,2,three,73.46497463
M1B74,a0,0.05761046795881369,533.8418204,841.5158248,105.5874839,a,N,2,degute,O,1,four,68.88645466
M1B74,o10,0.06973833266676246,476.5974654,761.2628308,122.2664018,o,N,2,degute,O,1,four,70.12772606
M1B74,U20,0.06455514292222385,384.3632218,872.8985384,146.3385648,u,Y,2,degute,O,1,four,73.12741041
M1B74,o30,0.09112928524554768,513.2290135,874.4459112,90.45249762,o,N,2,degute,O,1,four,66.78702873
M1B74,a00,0.05059420173587144,571.5134903,736.1599677,107.198502,a,N,2,degute,O,2,four,68.43596175
M1B74,o40,0.07271764349175298,503.4818408,731.0209684,101.880565,o,N,2,degute,O,2,four,66.80332514
M1B74,U50,0.03613871434444182,344.409887,903.0651692,148.2570503,u,Y,2,degute,O,2,four,71.59877454
M1B74,o60,0.07118823367349932,453.6607301,764.8846456,99.10481291,o,N,2,degute,O,2,four,67.81735788
M1B75,e1,0.06361869365309088,360.4535004,1642.009908,114.0524624,e,N,2,degute,O,1,three,73.69977937
M1B75,U2,0.06470673459639265,361.6463289,1151.376233,142.5106005,u,Y,2,degute,O,1,three,76.03221754
M1B75,a3,0.08044130176257566,470.6418109,1228.397642,NA,a,N,2,degute,O,1,three,62.90868963
M1B75,e4,0.05989075262002973,400.0407211,1656.409841,100.4009411,e,N,2,degute,O,2,three,73.07806514
M1B75,U5,0.07036140350022663,370.7669819,1251.251982,173.6576897,u,Y,2,degute,O,2,three,77.04388716
M1B75,a6,0.05808226670452651,473.4511539,1294.316673,95.44319682,a,N,2,degute,O,2,three,70.31913682
M1B76,a0,0.031096041587617994,589.6958814,845.1923338,111.0814176,a,N,2,degute,O,1,four,71.03652044
M1B76,a10,0.03438628645601151,798.6542101,2203.297882,108.765706,a,N,2,degute,O,1,four,70.1874418
M1B76,u20,0.031894824763398555,383.7722931,1054.712679,120.4490856,u,N,2,degute,O,1,four,71.77480808
M1B76,U30,0.07658236523491611,405.2520575,1068.689488,126.6965432,u,Y,2,degute,O,1,four,75.61573027
M1B76,a00,0.023823217548433296,537.2841473,933.6391556,108.904918,a,N,2,degute,O,2,four,70.67054196
M1B76,a40,0.03440094805498462,454.5737713,999.1482217,101.2005954,a,N,2,degute,O,2,four,67.95601279
M1B76,u50,0.033606182174410366,427.2857086,1050.268715,101.7205846,u,N,2,degute,O,2,four,68.83515174
M1B76,U60,0.07331001154474732,433.2375422,1126.389337,166.3859144,u,Y,2,degute,O,2,four,74.75936465
M1B77,e1,0.038764215473390616,443.4638978,1212.190508,107.7644363,e,N,2,degute,O,1,three,66.41050577
M1B77,U2,0.05901317687839093,375.6652564,920.169462,139.2284141,u,Y,2,degute,O,1,three,72.48690785
M1B77,a3,0.08455205004752911,507.4280161,1196.347007,117.0768415,a,N,2,degute,O,1,three,64.1040827
M1B77,e4,0.04417756651519413,439.1534581,1186.683135,97.37802231,e,N,2,degute,O,2,three,65.06294255
M1B77,U5,0.0472910118896921,381.4642669,968.5079772,155.4162106,u,Y,2,degute,O,2,three,71.54853778
M1B77,a6,0.07385739837027923,518.7510222,1130.134522,100.380242,a,N,2,degute,O,2,three,68.7323583
M1B78,a1,0.05620519865702829,571.0105281,1162.152795,107.1426525,a,N,2,degute,O,1,three,70.93900953
M1B78,u2,0.043524900374836924,389.6015248,1275.822421,112.7753812,u,N,2,degute,O,1,three,69.65188293
M1B78,E3,0.11236703983355183,666.3977572,1510.983272,107.2216256,e,Y,2,degute,O,1,three,69.47085467
M1B78,a4,0.05373456962455844,537.5640133,1240.841981,99.51522042,a,N,2,degute,O,2,three,71.0061254
M1B78,u5,0.050137421186979225,411.1891604,1641.466424,101.22757,u,N,2,degute,O,2,three,68.78990906
M1B78,E6,0.13785442600902703,487.0325424,1455.108963,167.8953794,e,Y,2,degute,O,2,three,71.85247643
M1B8,u1,0.04521534799987538,362.7534399,871.3222613,105.9991355,u,N,2,lupikas,O,1,three,68.24016694
M1B8,I2,0.06885074705473149,384.4745062,1790.74729,155.287045,i,Y,2,lupikas,O,1,three,71.75204131
M1B8,a3,0.07999195516456796,528.7250556,1387.615298,NA,a,N,2,lupikas,O,1,three,67.51062104
M1B8,u4,0.03898373884727197,389.4700466,1037.383003,99.29569594,u,N,2,lupikas,O,2,three,72.20110464
M1B8,I5,0.058289271330812104,383.6027505,1776.800408,130.4829316,i,Y,2,lupikas,O,2,three,77.38352724
M1B8,a6,0.05046771405577647,480.6614576,1387.850514,94.42305375,a,N,2,lupikas,O,2,three,71.29264623
M1C10,a1,0.04665947052465184,389.0651535,1281.261489,NA,a,N,3,paketus,O,1,three,65.56589762
M1C10,E2,0.087755835714187,564.0084503,1499.441544,134.174437,e,Y,3,paketus,O,1,three,73.56311471
M1C10,u3,0.061570663037179736,426.7004778,1060.72668,99.86189368,u,N,3,paketus,O,1,three,69.21335176
M1C10,a4,0.036039656922728376,364.8192394,1189.83256,NA,a,N,3,paketus,O,2,three,66.4185252
M1C10,E5,0.07380721038081847,520.3429494,1437.178969,135.5682385,e,Y,3,paketus,O,2,three,73.70379675
M1C10,u6,0.051583340744151454,429.2787656,1001.240026,114.1064677,u,N,3,paketus,O,2,three,69.85750849
M1C11,e1,0.1275186125680694,329.5663415,2070.714617,109.9223904,e,N,3,remime,R,1,three,70.32796155
M1C11,i2,0.06326645787566755,328.2423667,1648.476673,100.0737151,i,N,3,remime,R,1,three,68.56048568
M1C11,E3,0.15897302026453825,593.7977379,1557.216191,125.2038294,e,Y,3,remime,R,1,three,72.54501742
M1C11,e4,0.0583075738691,383.2165247,1748.581517,104.4769839,e,N,3,remime,R,2,three,69.73746865
M1C11,i5,0.039314680447225726,352.9091989,1478.188381,99.90785088,i,N,3,remime,R,2,three,66.78110141
M1C11,E6,0.09323169279162395,551.6780265,1454.151339,172.9243515,e,Y,3,remime,R,2,three,70.36632302
M1C12,y1,0.05722514784818018,282.6254722,1647.607802,128.1193264,y,N,3,tylumus,R,1,three,69.46106556
M1C12,u2,0.05692077262657878,365.4870252,907.9884259,122.4901924,u,N,3,tylumus,R,1,three,71.58399887
M1C12,U3,0.09401836303508762,422.8378066,936.6367377,127.7857581,u,Y,3,tylumus,R,1,three,72.09228958
M1C12,y4,0.0611022386740639,335.2406523,1332.276527,121.4509054,y,N,3,tylumus,R,2,three,71.59240241
M1C12,u5,0.04967671816891178,390.1530059,883.4668076,107.0490602,u,N,3,tylumus,R,2,three,69.73003314
M1C12,U3,0.07235393774387786,455.4677601,772.9548943,122.8189239,u,Y,3,tylumus,R,1,three,71.21056472
M1C14,y1,0.08136138622570042,241.271716,2220.049969,106.3365533,y,N,3,gynimo,R,1,three,69.48980867
M1C14,I2,0.06162514051284373,359.179396,1667.591933,133.0308622,i,Y,3,gynimo,R,1,three,72.01586352
M1C14,o3,0.11286183065936756,574.5936356,863.9134184,87.54190248,o,N,3,gynimo,R,1,three,64.61625301
M1C14,y4,0.0683301745973042,287.567795,2085.698607,104.2702871,y,N,3,gynimo,R,2,three,69.57702021
M1C14,I5,0.048662409636110376,362.5790915,1730.506473,152.2755867,i,Y,3,gynimo,R,2,three,72.07964265
M1C14,o6,0.06673670969192803,591.7591076,693.5081723,114.3616485,o,N,3,gynimo,R,2,three,70.33807057
M1C15,a1,0.03583523871206503,508.4570291,1384.707814,102.8932397,a,N,3,paketas,O,1,three,68.60983415
M1C15,E2,0.07210818942439153,574.9004695,1514.577424,107.6890133,e,Y,3,paketas,O,1,three,71.00960373
M1C15,a3,0.05974391284003683,1055.63092,2285.240881,88.6622727,a,N,3,paketas,O,1,three,60.86515769
M1C15,a4,0.03192183166590971,312.0584225,1354.838763,NA,a,N,3,paketas,O,2,three,63.00058263
M1C15,E5,0.08660409316408692,521.5482739,1492.661636,163.292189,e,Y,3,paketas,O,2,three,74.42503766
M1C15,a6,0.05481368191161678,483.3338914,1102.103992,117.9277575,a,N,3,paketas,O,2,three,70.85707791
M1C16,a0,0.03885265104245673,491.3124798,1292.702148,124.4837226,a,N,3,palikimus,R,1,four,73.23070148
M1C16,i10,0.04078079457238054,335.3662,1960.163838,113.6122877,i,N,3,palikimus,R,1,four,69.96407963
M1C16,i20,0.030925435638046676,402.3856962,1538.365525,125.9495586,i,N,3,palikimus,R,1,four,72.09314924
M1C16,U3,0.09583485640375133,462.3120304,1003.942714,128.2795793,u,Y,3,palikimus,R,1,three,73.82723737
M1C16,a00,0.02942194493962801,461.3275551,1393.876037,120.1101755,a,N,3,palikimus,R,2,four,73.2126274
M1C16,i40,0.03743033027514907,303.8540354,2034.002576,111.9010884,i,N,3,palikimus,R,2,four,69.17643696
M1C16,i50,0.024601814530064804,355.067154,1891.633572,132.3462784,i,N,3,palikimus,R,2,four,71.59712933
M1C16,U60,0.06550096837567007,385.7717023,992.2296851,141.4713243,u,Y,3,palikimus,R,2,four,73.36042928
M1C17,y1,0.04673598700205152,322.6448971,1856.792491,114.473842,y,N,3,tylumas,R,1,three,69.18776869
M1C17,U2,0.05980253542674529,457.0756656,771.5948389,145.6225078,u,Y,3,tylumas,R,1,three,75.67112747
M1C17,a3,0.0808776083099072,322.701879,642.0629388,NA,a,N,3,tylumas,R,1,three,61.85749578
M1C17,y4,0.05563455266211488,305.0408984,1474.733889,105.2355798,y,N,3,tylumas,R,2,three,67.19882401
M1C17,U5,0.058211142028249896,392.249457,903.909203,173.7921594,u,Y,3,tylumas,R,2,three,73.57192883
M1C17,a6,0.0621173085460793,525.4782777,1003.148285,105.8151316,a,N,3,tylumas,R,2,three,70.72026397
M1C18,a1,0.07571298887667802,497.2628612,1215.198817,117.5030089,a,N,3,ratukus,O,1,three,70.43114124
M1C18,u2,0.033459202736964705,558.102488,1887.947468,140.8178903,u,N,3,ratukus,O,1,three,71.94787169
M1C18,U3,0.06961288221846801,516.5396459,820.3982487,113.5118308,u,Y,3,ratukus,O,1,three,72.50646359
M1C18,a4,0.06971055133219031,490.0137451,1175.497007,102.1969844,a,N,3,ratukus,O,2,three,69.50277984
M1C18,u5,0.04333852048142981,500.9827199,1899.790636,109.0324971,u,N,3,ratukus,O,2,three,67.51159608
M1C18,U6,0.0832826629820011,474.321858,2247.401199,195.4737219,u,Y,3,ratukus,O,2,three,72.38599407
M1C19,a1,0.03956645362105689,476.1073431,1219.439065,107.5336242,a,N,3,paketo,O,1,three,68.3254151
M1C19,E2,0.08388074512165943,602.0157954,1517.907307,158.7095138,e,Y,3,paketo,O,1,three,73.81244476
M1C19,o3,0.10156293228756147,617.0469991,1447.289271,87.61167582,o,N,3,paketo,O,1,three,68.2182135
M1C19,a4,0.04774965446033094,498.5996108,1191.236419,100.5094508,a,N,3,paketo,O,2,three,68.40026291
M1C19,E5,0.08014348728165759,527.0958023,1651.224397,151.1330797,e,Y,3,paketo,O,2,three,75.080234
M1C19,o6,0.04354724577702356,459.8068255,889.6979722,NA,o,N,3,paketo,O,2,three,70.07342675
M1C22,a0,0.04766897983176824,494.9946275,1325.193367,113.5292625,a,N,3,palikimas,R,1,four,70.78017563
M1C22,i10,0.04915715630590075,322.2966829,2018.365541,113.2760542,i,N,3,palikimas,R,1,four,69.21106
M1C22,I20,0.04704326969362925,376.7100331,1831.94021,143.2857424,i,Y,3,palikimas,R,1,four,70.79368627
M1C22,a30,0.08014002376863918,527.301553,1233.684156,89.09027844,a,N,3,palikimas,R,1,four,63.68320661
M1C22,a00,0.04186529749586821,492.2039401,1525.110828,104.842909,a,N,3,palikimas,R,2,four,69.52461965
M1C22,i40,0.047273879682699485,341.3140734,1911.767718,94.18192876,i,N,3,palikimas,R,2,four,64.94736073
M1C22,I50,0.04512017895406024,390.1699968,1930.043585,174.6296491,i,Y,3,palikimas,R,2,four,70.15991083
M1C22,a60,0.06645596947541144,533.7562761,1050.350303,102.1177991,a,N,3,palikimas,R,2,four,66.37556626
M1C23,a1,0.06486654882044118,471.147887,1150.785738,101.4056674,a,N,3,ratuko,O,1,three,70.57062645
M1C23,U2,0.05330119496092794,385.361414,818.8883012,148.5592385,u,Y,3,ratuko,O,1,three,70.73970189
M1C23,o3,0.10709568516837455,619.9573985,2203.209292,90.9392035,o,N,3,ratuko,O,1,three,67.8971803
M1C23,a4,0.055824616124412266,461.4025274,1092.523879,97.34478821,a,N,3,ratuko,O,2,three,68.12163138
M1C23,U5,0.06287645229455754,373.4471891,973.3813694,191.7730243,u,Y,3,ratuko,O,2,three,74.95492528
M1C23,o6,0.07437552988727,485.04086589999997,917.1186594,100.2181033,o,N,3,ratuko,O,2,three,71.29431589
M1C24,u1,0.047717918329055406,432.0807244,709.984287,105.3914513,u,N,3,lupikas,O,1,three,68.09902899
M1C24,I2,0.06995474103326284,364.4605505,1652.357208,140.9127441,i,Y,3,lupikas,O,1,three,73.24467473
M1C24,a3,0.07612614228169663,551.5549712,1454.192164,90.48616465,a,N,3,lupikas,O,1,three,63.04145641
M1C24,u4,0.03670470946277171,374.1347621,1005.603995,105.2798712,u,N,3,lupikas,O,2,three,69.75964588
M1C24,I5,0.06260098831526231,357.4840436,1727.302435,128.6932238,i,Y,3,lupikas,O,2,three,74.54796173
M1C24,a6,0.05465914671109614,432.3023861,1332.52398,96.68763885,a,N,3,lupikas,O,2,three,69.39541657
M1C25,y1,0.06031504609577558,321.5517556,1323.842253,112.3736131,y,N,3,tylumo,R,1,three,70.24255719
M1C25,U2,0.07228137738866439,389.6451195,785.9839086,152.4198184,u,Y,3,tylumo,R,1,three,73.43855012
M1C25,o3,0.12119177446208329,479.8258454,842.6069898,88.87485709,o,N,3,tylumo,R,1,three,64.28070064
M1C25,y4,0.04286979738533059,346.8361753,1408.093342,120.0339858,y,N,3,tylumo,R,2,three,71.47830109
M1C25,U5,0.041380086731923164,440.4234981,684.9351998,137.0401072,u,Y,3,tylumo,R,2,three,75.00316114
M1C25,o6,0.062668149079355015,504.2658051,797.0302719,102.3890413,o,N,3,tylumo,R,2,three,68.99786846
M1C26,y1,0.055093352127958704,267.697005,2147.106385,126.0146889,y,N,3,mygtuke,O,1,three,67.15722658
M1C26,u2,0.03924968488309675,360.40232,1362.212936,110.3212235,u,N,3,mygtuke,O,1,three,69.10331026
M1C26,E3,0.1402409473318581,620.5998499,1557.927174,153.8403973,e,Y,3,mygtuke,O,1,three,70.32964028
M1C26,y4,0.04861416868751823,306.9493494,2029.03016,123.7635028,y,N,3,mygtuke,O,2,three,69.40785095
M1C26,u5,0.0464485276807772,349.3022848,1283.928199,123.7438289,u,N,3,mygtuke,O,2,three,70.66574378
M1C26,E6,0.06638586061126338,519.5783915,1540.232388,137.213445,e,Y,3,mygtuke,O,2,three,72.86681301
M1C27,e1,0.052834261246659645,472.8618383,1167.646117,116.2531323,e,N,3,senumo,R,1,three,69.59148539
M1C27,U2,0.052848102439317056,391.6874523,949.8519923,149.6441476,u,Y,3,senumo,R,1,three,72.98390996
M1C27,o3,0.10064253937846629,513.4085323,1440.48968,107.1691367,o,N,3,senumo,R,1,three,63.98538912
M1C27,e4,0.04640728737792583,470.8779971,1040.29631,117.3661623,e,N,3,senumo,R,2,three,69.12868261
M1C27,U5,0.049403192019791674,389.4260337,943.5901174,149.0185351,u,Y,3,senumo,R,2,three,72.6276085
M1C27,o6,0.05177454489600295,457.8212214,883.785178,104.0419197,o,N,3,senumo,R,2,three,68.92153598
M1C29,a1,0.038905336084149755,553.0204712,1165.709899,101.009215,a,N,3,pakete,O,1,three,68.5632586
M1C29,E2,0.0756358548294789,531.3291086,1623.084604,116.2367387,e,Y,3,pakete,O,1,three,72.4113994
M1C29,e3,0.07986460554304406,547.6859446,1454.978164,100.96553,e,N,3,pakete,O,1,three,63.72603037
M1C29,a4,0.03461491796313201,444.2686681,1423.189524,104.923511,a,N,3,pakete,O,2,three,67.57094293
M1C29,E5,0.06529906117614086,460.0230102,1708.329749,154.6466538,e,Y,3,pakete,O,2,three,73.63328244
M1C29,e6,0.036440564002301536,499.1681712,1465.996094,NA,e,N,3,pakete,O,2,three,69.91970151
M1C30,e1,0.08615270623077435,378.8884103,1884.01033,97.82063059,e,N,3,remimo,R,1,three,73.87655272
M1C30,I2,0.0655923192702068,343.6185353,1634.904149,149.0661081,i,Y,3,remimo,R,1,three,73.15484904
M1C30,o3,0.10405453576304087,529.7108046,823.6014006,93.15751804,o,N,3,remimo,R,1,three,68.27994023
M1C30,e4,0.060112003236521,370.1439605,1817.708804,95.81552809,e,N,3,remimo,R,2,three,72.54063336
M1C30,I5,0.05491946160583149,353.3530357,1402.758124,154.8055451,i,Y,3,remimo,R,2,three,73.3268222
M1C30,o6,0.07005812838137845,549.2446556,744.9112574,121.9883883,o,N,3,remimo,R,2,three,71.957267
M1C31,a0,0.06008233546761021,474.3951292,898.2738928,115.8913704,a,N,3,malonumas,R,1,four,68.66185234
M1C31,o10,0.08005260243016246,535.8848777,1913.590438,113.8370266,o,N,3,malonumas,R,1,four,69.34894737
M1C31,U20,0.07216841776995989,415.7903468,882.841138,163.8393644,u,Y,3,malonumas,R,1,four,73.78153721
M1C31,a30,0.09429451409998851,588.4580163,973.6822764,NA,a,N,3,malonumas,R,1,four,62.61183303
M1C31,a00,0.04678046113406456,503.5871914,783.1722307,108.6002374,a,N,3,malonumas,R,2,four,68.61173387
M1C31,o40,0.06444846186873361,440.4834238,667.6801034,105.0078844,o,N,3,malonumas,R,2,four,67.87899404
M1C31,U50,0.028586964244599222,431.7915457,945.5208253,123.1407216,u,Y,3,malonumas,R,2,four,69.22657696
M1C31,a60,0.04887337050214518,456.7428394,984.9347963,101.1079255,a,N,3,malonumas,R,2,four,68.79348971
M1C32,a0,0.04810395773831647,498.4563912,944.1591286,111.6449289,a,N,3,kalakutus,O,1,four,69.82290304
M1C32,a10,0.04748923900101675,477.3630319,874.624978,108.5089136,a,N,3,kalakutus,O,1,four,69.95761063
M1C32,u20,0.04023195687867723,529.3841832,1565.391691,116.7581,u,N,3,kalakutus,O,1,four,69.99083567
M1C32,U30,0.09298996139006697,418.6090485,1075.442996,138.3419092,u,Y,3,kalakutus,O,1,four,75.44941001
M1C32,a00,0.04238749867523729,545.4945417,1113.234027,106.0298682,a,N,3,kalakutus,O,2,four,71.00397209
M1C32,a40,0.04077715697512617,476.042594,1311.96363,101.5738967,a,N,3,kalakutus,O,2,four,69.29461522
M1C32,u50,0.03962626469171837,545.3823651,2018.952417,104.0097936,u,N,3,kalakutus,O,2,four,69.77168756
M1C32,U60,0.06687579504362898,480.7839428,2261.793164,161.3207642,u,Y,3,kalakutus,O,2,four,72.08196713
M1C33,e0,0.04704675542702544,479.3217877,1478.767166,100.0743534,e,N,3,cepelinas,R,1,four,69.40485897
M1C33,e10,0.040583021813626524,436.2669497,1449.993415,110.9611548,e,N,3,cepelinas,R,1,four,71.96006107
M1C33,I20,0.06425755192500014,401.6461822,1591.01727,127.2066522,i,Y,3,cepelinas,R,1,four,73.70679799
M1C33,a30,0.07920473641054102,546.2398755,1191.951698,NA,a,N,3,cepelinas,R,1,four,63.50348595
M1C33,e00,0.03918909813015123,433.4683092,1426.938088,103.1797218,e,N,3,cepelinas,R,2,four,69.86675819
M1C33,e40,0.03688385682493906,426.7532492,1452.744586,102.8829083,e,N,3,cepelinas,R,2,four,70.18736022
M1C33,I50,0.07804232050857873,440.21732,1535.479818,195.9529832,i,Y,3,cepelinas,R,2,four,74.51709222
M1C33,a60,0.05980250926996198,472.9557792,1162.005076,96.84514448,a,N,3,cepelinas,R,2,four,69.35457047
M1C34,u1,0.05304070877763068,372.2994253,986.3500038,106.3710324,u,N,3,lupike,O,1,three,69.67311701
M1C34,I2,0.05900778805189697,336.6147071,1990.18784,144.4996312,i,Y,3,lupike,O,1,three,74.3841086
M1C34,e3,0.07277922757434312,450.4661015,1689.307208,91.46562533,e,N,3,lupike,O,1,three,62.85093414
M1C34,u4,0.0484673177282452,352.3579633,914.9241549,111.1425022,u,N,3,lupike,O,2,three,70.18267448
M1C34,I5,0.09014661393678797,319.3413994,1867.234075,140.0988808,i,Y,3,lupike,O,2,three,73.56588099
M1C34,e6,0.07301397042108301,445.7789353,1576.687165,99.24984577,e,N,3,lupike,O,2,three,68.68294907
M1C36,a0,0.03820784306927065,534.771756,1458.80648,115.9597162,a,N,3,apetitus,O,1,four,67.87913007
M1C36,e10,0.03372738888683708,388.8771897,1663.89374,108.5683602,e,N,3,apetitus,O,1,four,69.51716274
M1C36,I20,0.0503723048881373,379.6195532,1540.283619,136.1441121,i,Y,3,apetitus,O,1,four,73.11905548
M1C36,u3,0.06722551521656493,427.8669201,1172.312668,97.35121292,u,N,3,apetitus,O,1,three,68.035083
M1C36,a00,0.034191484670048934,414.7313773,1252.278546,105.8155954,a,N,3,apetitus,O,2,four,66.37404678
M1C36,e40,0.036207249331286585,372.2664639,1570.31817,101.5622405,e,N,3,apetitus,O,2,four,69.01685645
M1C36,I50,0.050611517186771454,389.9812594,1484.789767,156.5245726,i,Y,3,apetitus,O,2,four,72.52304719
M1C36,u60,0.04128624078105029,380.5919024,1176.951087,139.5756561,u,N,3,apetitus,O,2,four,71.35273412
M1C37,y1,0.07714265920613578,282.8597267,2195.61718,108.9594698,y,N,3,gynimas,R,1,three,69.64020536
M1C37,I2,0.06270631074612765,352.38415,1746.801786,130.2567286,i,Y,3,gynimas,R,1,three,71.27869087
M1C37,a3,0.09734366836613485,524.5781957,1262.46434,NA,a,N,3,gynimas,R,1,three,61.94246541
M1C37,y4,0.07441446534012679,253.6979315,2097.239873,96.29712055,y,N,3,gynimas,R,2,three,67.5272018
M1C37,I5,0.050905007558909685,376.120518,1729.402812,158.9196522,i,Y,3,gynimas,R,2,three,71.52862187
M1C37,a6,0.0669306581739646,514.2677133,1214.878338,113.0883393,a,N,3,gynimas,R,2,three,69.63235097
M1C38,a0,0.050468613180204146,486.9674804,883.969791,105.3935086,a,N,3,malonumus,R,1,four,70.52384838
M1C38,o10,0.08877005581617944,489.9696413,699.870751,115.1783568,o,N,3,malonumus,R,1,four,70.26763702
M1C38,u20,0.057068291553758324,388.9704174,950.3714243,118.0942781,u,N,3,malonumus,R,1,four,71.09112725
M1C38,U30,0.10317910801061655,370.9748721,920.2409606,114.0268255,u,Y,3,malonumus,R,1,four,71.26691938
M1C38,a0,0.06387368064424027,493.4435018,844.081517,107.2121696,a,N,3,malonumus,R,1,four,70.86410304
M1C38,o40,0.07036893440740569,437.4228357,813.091824,106.7385089,o,N,3,malonumus,R,2,four,70.07940845
M1C38,u50,0.04501284934163372,428.1503623,900.5633212,100.0456265,u,N,3,malonumus,R,2,four,69.8113353
M1C38,U60,0.075585971561728,465.8250546,784.8076867,175.803818,u,Y,3,malonumus,R,2,four,72.14843594
M1C39,e1,0.04924764229065902,477.0646401,1185.187762,121.1655856,e,N,3,senumas,R,1,three,68.50698815
M1C39,U2,0.060943235854175055,506.8468531,794.1330674,194.3160732,u,Y,3,senumas,R,1,three,70.81918997
M1C39,a3,0.06999639680414621,369.1650833,1030.527406,NA,a,N,3,senumas,R,1,three,63.24224638
M1C39,e4,0.060041959943381795,488.6361936,1161.203945,98.42866488,e,N,3,senumas,R,2,three,63.85093122
M1C39,U5,0.07328141666952108,418.4485974,915.5650548,195.7676212,u,Y,3,senumas,R,2,three,72.13884081
M1C39,a6,0.06579782530542724,481.0293887,1061.187877,NA,a,N,3,senumas,R,2,three,65.32644912
M1C40,e1,0.059420789258922184,393.579129,1703.276845,114.0630252,e,N,3,degute,O,1,three,73.25446894
M1C40,u2,0.06545983825591149,348.2857061,1571.438181,123.597902,u,N,3,degute,O,1,three,74.86817537
M1C40,E3,0.09225414969524444,562.8215266,1462.459457,99.4662144,e,Y,3,degute,O,1,three,70.73244149
M1C40,e4,0.06356904675606834,370.5662761,1837.337617,106.8815059,e,N,3,degute,O,2,three,72.4419344
M1C40,U5,0.06692850223710256,356.2730148,1594.378591,171.5891806,u,Y,3,degute,O,2,three,76.29577927
M1C40,e6,0.0425978271163648,463.9332329,1408.391875,104.366275,e,N,3,degute,O,2,three,69.52393527
M1C41,y1,0.05805225530472602,263.2091185,2171.570464,122.0014831,y,N,3,mygtukus,O,1,three,68.453237240000007
M1C41,u2,0.037257288477778816,413.0345418,1353.207609,130.2555157,u,N,3,mygtukus,O,1,three,71.75331756
M1C41,U3,0.10681089740682169,442.8351974,1094.299814,125.5031027,u,Y,3,mygtukus,O,1,three,76.60115704
