Filename,TextGridLabel,duration,f0_midpoint,F1_midpoint,F2_midpoint
M1C48,e10,0.043012165,110.6280251,434.2991735,1712.171777
M1C48,I20,0.077277162,140.4758408,354.1346647,1850.633057
M1C48,a30,0.089733583,87.66675171,359.5718896,1542.563252
M1C48,e00,0.025798846,105.702688,394.6191975,1454.88564
M1C48,e40,0.035968115,108.3653663,413.7625794,1559.884325
M1C48,i50,0.052170691,99.95165863,363.8403116,1610.914369
M1C48,E60,0.06304999,142.7376326,548.8370208,1516.005394
M1C48,fix2,0.652469994,113.6238316,370.5836672,1494.67908
M1C50,fix1,0.63314125,--undefined--,836.7443904,2344.917921
M1C50,a1,0.060870357,108.9028121,526.8847057,1223.5106
M1C50,u2,0.038703074,120.2383385,417.8915598,1724.326792
M1C50,E3,0.079191924,110.0113473,583.0120044,1572.110475
M1C50,a4,0.055974727,100.2889618,531.3515082,1117.111083
M1C50,u5,0.044411041,100.7881857,400.1733509,1566.066918
M1C50,E6,0.086216125,155.284213,536.8505462,1692.424626
M1C50,fix2,0.65397868,--undefined--,310.1483738,1606.923064
M1C51,fix1,0.553355617,--undefined--,1562.944663,2691.967901
M1C51,a1,0.04232443,112.4110802,487.3601705,1173.965909
M1C51,U2,0.039021076,127.6954218,662.1952818,2336.237576
M1C51,o3,0.08236389,90.33477452,515.0087434,842.1964321
M1C51,a4,0.036001479,100.9551975,473.4059478,1258.958081
M1C51,U5,0.04289831,155.2879142,437.1329331,1006.684636
M1C51,o6,0.050315922,113.8540254,468.3276936,876.3323544
M1C51,fix2,0.664257972,103.9459819,469.6964946,1518.320271
M1C52,fix1,0.704877362,144.2126252,266.358144,1908.169893
M1C52,u1,0.040591888,125.6317066,377.4030388,902.2622952
M1C52,I2,0.05829923,148.5548939,317.2593405,1900.284913
M1C52,u3,0.06513313,99.65704778,406.1770021,1104.059659
M1C52,u4,0.036565966,103.1635334,375.7468684,938.5688818
M1C52,I5,0.067470054,156.1561514,357.2498556,1720.082502
M1C52,u6,0.058585298,103.3231646,422.6408295,1163.269951
M1C52,fix2,0.662191435,101.5710485,299.3512004,1410.901666
M1C53,fix1,0.580175026,--undefined--,1820.232746,2965.740887
M1C53,a0,0.0537978,105.5873872,534.0136441,1397.417866
M1C53,i20,0.064323548,101.4824306,369.5154014,1928.298131
M1C53,I20,0.054827739,155.8940612,419.909745,1911.091716
M1C53,o30,0.095219599,90.93118713,492.5624845,830.5005373
M1C53,a00,0.032426875,116.0185414,498.028614,1354.048923
M1C53,i40,0.037890636,101.4226617,339.0437024,1987.019835
M1C53,I50,0.039648827,137.0997826,376.8529718,1985.296888
M1C53,o60,0.046771253,97.47249504,516.4879305,615.9358059
M1C53,fix2,0.665326279,97.71129962,395.3451531,1409.094001
M1C54,fix1,0.784877705,119.4824132,258.5678682,1033.095098
M1C54,y1,0.061325414,116.1027524,292.9508266,2120.780769
M1C54,i2,0.04501694,116.9030946,378.75947,1451.058663
M1C54,U3,0.109101676,121.7818426,471.6338067,1072.438985
M1C54,y4,0.06207707,107.1704835,300.6310068,2046.901701
M1C54,i5,0.040627082,105.5647657,346.7216492,1598.743033
M1C54,U6,0.077689268,161.7045463,423.1637796,988.5285308
M1C54,fix2,0.667884044,121.3754434,337.7057866,1441.303832
M1C55,fix1,0.62373065,--undefined--,1787.241067,3319.128293
M1C55,a0,0.041243065,113.4152645,725.0143217,1307.492761
M1C55,e10,0.039553516,125.2924331,327.580748,1718.548685
M1C55,I20,0.059312526,163.0243718,323.8713868,1676.373019
M1C55,a30,0.077283988,94.11185261,468.7113423,1311.035267
M1C55,a00,0.031782021,107.8006302,458.1487048,1313.01775
M1C55,e40,0.033801129,108.7505137,401.6870774,1596.056446
M1C55,I50,0.062319335,142.9873423,399.1215724,1519.259523
M1C55,a60,0.052869715,102.8040865,440.2653268,1215.311065
M1C55,fix2,0.650548186,100.6652761,369.2609605,1438.360127
M1C56,fix1,0.706197347,146.6930072,194.1285695,1779.564179
M1C56,e1,0.060678127,106.0597095,416.2101552,1542.678738
M1C56,U2,0.069046391,135.6267643,346.3204506,1046.851387
M1C56,u3,0.061076905,--undefined--,444.9630942,849.3221844
M1C56,e4,0.055921734,102.5870395,399.7707825,1591.866382
M1C56,u5,0.040160131,126.4418136,363.9989281,1202.470632
M1C56,U6,0.08571644,191.1337146,390.8970103,1109.222791
M1C56,fix2,0.678123712,113.247996,434.551863,1388.04044
M1C58,fix1,0.660807357,--undefined--,163.3088788,2165.359332
M1C58,e0,0.031592574,120.2441104,464.0008241,1368.434821
M1C58,e10,0.02489088,130.149323,386.8334899,1478.282604
M1C58,I20,0.078287847,132.9165866,407.6603902,1603.562273
M1C58,o30,0.06680338,88.34293277,474.8418972,1006.179109
M1C58,e00,0.045465636,105.2959695,471.242483,1442.119973
M1C58,e40,0.02688741,112.0283544,424.6532113,1483.443397
M1C58,I50,0.057129972,161.449103,430.4540243,1350.714996
M1C58,o60,0.060752848,131.4054781,563.4579226,992.3162662
M1C58,fix2,0.65827337,112.9984325,409.1296052,1398.936472
M1C6,fix1,0.594245491,--undefined--,1837.259234,2629.572213
M1C6,e1,0.086348307,107.998548,388.7202924,1894.943231
M1C6,I2,0.053772743,125.0376245,440.7958126,1615.483589
M1C6,a3,0.078272833,86.57513785,512.8616359,1208.563005
M1C6,e4,0.053273632,104.5074707,394.215649,1692.368478
M1C6,I5,0.057095963,128.0501732,452.3291986,1450.309514
M1C6,a6,0.051352542,104.8051108,490.7172804,1171.843809
M1C6,fix2,0.635716648,101.6611158,375.4488857,1434.392684
M1C60,fix1,0.880763314,157.8001787,282.1779286,1963.616566
M1C60,i1,0.068155016,106.7390766,305.2272507,1882.804
M1C60,I2,0.079690072,150.5792285,341.0759835,1992.054878
M1C60,a3,0.085804203,--undefined--,424.4474361,1411.682156
M1C60,i4,0.06479901,102.1341879,294.1750621,1736.008581
M1C60,I5,0.053097887,137.5295008,363.002022,1974.262642
M1C60,a6,0.046512201,99.54642341,462.2748984,1369.448718
M1C60,fix2,0.707880628,100.3339521,407.6120158,1478.635321
M1C61,fix1,0.707162925,153.0557868,254.8361612,1712.074782
M1C61,a1,0.036726276,117.2646,513.1472344,1157.68209
M1C61,u2,0.031710308,122.4277935,425.9043058,652.1885101
M1C61,U3,0.087118941,135.3660616,465.1301518,1081.227606
M1C61,a4,0.037586828,108.5208926,516.3130323,1339.821612
M1C61,u5,0.039724775,109.2966438,442.8563871,1300.921771
M1C61,U6,0.081593572,145.4448425,453.3768263,1219.049641
M1C61,fix2,0.7420767,98.59896937,416.0750231,1373.108248
M1C62,fix1,0.797824182,161.412108,264.1512126,1835.808331
M1C62,y1,0.067470211,116.0010673,272.0491969,2108.098463
M1C62,i2,0.062785208,116.9656215,394.9827939,1738.83395
M1C62,E3,0.148231304,107.475821,606.1140205,1518.124332
M1C62,y4,0.073730444,120.9147063,267.7829572,2141.363149
M1C62,i5,0.064944816,106.843056,377.5944874,1799.936557
M1C62,E6,0.124139091,137.6038432,554.9063247,1442.93064
M1C62,fix2,0.726695714,105.5528884,384.9144169,1389.785108
M1C63,fix1,0.754489246,--undefined--,163.9887612,1898.698048
M1C63,e1,0.058692005,113.3165927,513.9559973,1297.558792
M1C63,u2,0.04094261,115.7014508,413.1230593,945.029552
M1C63,U3,0.105751329,123.0353002,496.3600933,934.651114
M1C63,e4,0.062788653,113.9619412,521.7132297,1219.873307
M1C63,u5,0.043179561,106.5762857,442.4461628,1018.597899
M1C63,U5,0.084484638,173.0186224,452.7622877,958.2696451
M1C63,fix2,0.819660698,107.4792448,420.6319889,1425.629197
M1C65,fix1,0.713369836,157.1363289,194.6417437,2163.165752
M1C65,a0,0.049755045,110.4598089,618.5868718,755.2348694
M1C65,a10,0.036134219,111.5069268,328.7720382,951.8226073
M1C65,U20,0.050265225,135.7816857,389.4736888,1504.350453
M1C65,e30,0.088603981,91.45080611,602.1367461,1460.273913
M1C65,a00,0.048679407,101.1863361,488.8183007,929.5297953
M1C65,a40,0.04367802,--undefined--,520.9803172,1233.61591
M1C65,U50,0.051140725,172.6757785,369.2428521,1373.496337
M1C65,e60,0.070997662,105.0084516,506.938732,1460.447972
M1C65,fix2,0.662399493,103.0832691,356.4602235,1667.352353
M1C66,fix1,0.660859644,146.4255628,298.1943467,1838.169667
M1C66,a0,0.060007864,112.3321569,480.7184452,845.1562739
M1C66,o10,0.059553259,118.4987872,486.1980877,680.3933972
M1C66,U20,0.058263148,133.9622525,729.174042,2713.166369
M1C66,o30,0.080437223,--undefined--,454.9050815,775.1085554
M1C66,a00,0.048358922,107.9978547,489.9047522,804.8352476
M1C66,o40,0.089146498,104.7281147,464.8221725,623.448595
M1C66,U50,0.051109154,172.204312,406.6138596,837.3137293
M1C66,o60,0.099112522,99.8685012,533.199166,815.7554533
M1C66,fix2,0.685595955,105.2389569,362.8302283,1412.716484
M1C67,fix1,0.697244952,163.8702108,263.3314116,1943.378212
M1C67,y1,0.040653615,110.123355,278.1782526,2107.421089
M1C67,U2,0.039044009,142.6142789,453.517197,1008.290488
M1C67,a3,0.067036055,94.66197862,558.4946764,1356.794589
M1C67,y4,0.049942801,101.258381,286.6499589,2045.099116
M1C67,U5,0.035383343,189.6212804,408.2562967,1321.447343
M1C67,a6,0.058931132,103.4054027,536.5176627,1360.958987
M1C67,fix2,0.69945379,106.0077328,875.040641,1874.065706
M1C68,fix1,0.625954258,--undefined--,1389.993225,2590.310132
M1C68,a1,0.060144197,112.5711901,477.9407765,1092.351141
M1C68,U2,0.057322743,132.6120766,512.2034735,1696.044785
M1C68,a3,0.074043658,--undefined--,471.7269729,1280.147424
M1C68,a4,0.058793463,103.3706874,458.4270201,1127.41525
M1C68,U5,0.048919086,186.8062114,460.0406574,1172.813125
M1C68,a6,0.05864851,102.8816228,501.8213033,1243.483635
M1C68,fix2,0.733718649,102.8111674,348.5699432,1460.633734
M1C69,fix1,0.721423946,142.4274147,210.394929,2150.711723
M1C69,y1,0.06814749,131.5280746,268.7359415,2211.42273
M1C69,u2,0.054872583,116.691887,406.749378,989.1607237
M1C69,E3,0.126356252,115.148963,633.7736557,1442.676396
M1C69,y4,0.051762359,123.6022837,320.7033999,1754.054634
M1C69,u5,0.037322637,109.9903744,415.5677829,1088.927551
M1C69,E6,0.069002242,119.5397732,594.0247705,1313.3521
M1C69,fix2,0.692999642,103.8678662,381.088317,1417.599102
M1C7,fix1,0.644495672,--undefined--,1557.504809,2888.249878
M1C7,u1,0.043140143,104.0508873,584.4218648,2429.332655
M1C7,I2,0.06920838,158.2667231,335.3703823,1797.299749
M1C7,o3,0.077106936,94.81500673,564.8311243,838.626254
M1C7,u4,0.040761873,99.99706814,392.5833928,994.5723876
M1C7,I5,0.064275809,177.4828503,368.9175126,1650.42002
M1C7,o6,0.055414717,101.3568575,584.2248195,754.5044617
M1C7,fix2,0.693462774,101.917302,424.9747533,1402.882119
M1C70,fix1,0.784153974,147.2854489,171.006503,2195.481049
M1C70,a1,0.033678913,114.6547478,491.4777051,1279.854262
M1C70,U2,0.049816704,148.9456756,361.3545309,865.7026538
M1C70,a3,0.066249832,91.78306144,536.1392155,1573.141477
M1C70,a4,0.038713218,108.0340933,481.7365708,1544.361737
M1C70,U5,0.047816912,184.2580306,412.9901026,1699.023318
M1C70,a6,0.06094716,117.0235757,509.8226795,1314.840044
M1C70,fix2,0.718415251,104.4487629,294.2906195,1802.233019
M1C72,fix1,0.758224981,139.4836334,180.1612378,1902.110212
M1C72,a0,0.048373865,108.660002,618.230899,1099.603341
M1C72,a10,0.045913925,103.576709,517.9793568,1074.083655
M1C72,U20,0.057435024,137.1158205,411.3899238,1019.302061
M1C72,o30,0.085091982,81.12428591,494.8432694,1028.621513
M1C72,a00,0.032642734,102.0343063,525.548086,857.7658243
M1C72,a40,0.042357834,101.6319851,561.9300946,898.5597474
M1C72,U50,0.043047652,193.8283311,400.185219,1058.122945
M1C72,o60,0.051490025,116.0957531,524.5855163,1037.044933
M1C72,fix2,0.703562088,115.5147061,400.6187407,1353.119164
M1C75,fix1,0.762534347,136.1284655,300.8293035,1884.577605
M1C75,a1,0.038938653,104.3156246,502.8997309,1314.050244
M1C75,u2,0.043593143,108.7200984,400.5993494,1546.810033
M1C75,E3,0.116813296,113.7968718,619.1070685,1550.796314
M1C75,a4,0.036262888,109.646448,491.6377156,1366.972257
M1C75,u5,0.035758148,107.064851,419.3128797,1406.729275
M1C75,E6,0.109453121,153.0455411,562.0273971,1656.625646
M1C75,fix2,0.749589116,106.8965386,299.1084312,1548.888235
M1C76,fix1,0.619363114,--undefined--,1508.730723,2690.382704
M1C76,a0,0.05565898,135.6733597,571.2000378,1152.766034
M1C76,a10,0.056182436,143.5477713,567.8476792,1250.858102
M1C76,U20,0.0565576,173.1113924,393.7017869,921.6520441
M1C76,a30,0.07132622,--undefined--,496.3604073,1289.892286
M1C76,a00,0.040995918,115.2081621,503.0644978,1004.757391
M1C76,a40,0.036781435,105.3131887,619.5019359,965.9708821
M1C76,U50,0.053743452,144.2116833,481.3438042,901.1361184
M1C76,a60,0.045992163,106.6765629,448.674358,1134.404448
M1C76,fix2,0.682424006,95.57071464,451.182468,1391.620589
M1C77,fix1,0.681117714,164.3738925,229.1545038,1874.111978
M1C77,i1,0.054593614,112.0271178,314.188135,1782.346499
M1C77,I2,0.064675556,155.0591621,332.337646,1599.390686
M1C77,o3,0.084869195,86.34650221,424.7170431,938.5277238
M1C77,i4,0.045356365,111.3391335,300.2847742,1679.267634
M1C77,I5,0.051112468,128.342294,379.8649495,1637.266195
M1C77,o6,0.041564118,104.5915222,524.4608788,796.238211
M1C77,fix2,0.66885074,99.55226833,378.2590994,1370.96028
M1C9,fix1,0.674292153,--undefined--,1317.568103,2535.658234
M1C9,e1,0.056263961,101.1943259,404.7856208,1557.897714
M1C9,U2,0.06383669,137.6228453,406.2494709,1256.175005
M1C9,o3,0.086756575,84.96353169,723.9432707,1222.578901
M1C9,e4,0.06211863,95.0926989,417.1198653,1776.345527
M1C9,U5,0.064365793,181.7111649,374.5108797,1141.902207
M1C9,o6,0.077003645,97.17257364,582.4781598,991.280376
M1C9,fix2,0.681256312,115.959885,396.4175954,1378.387623
